x,y
0.0006736680,-0.2031009096
0.0006756680,-0.2116343135
0.0006776680,-0.2201319959
0.0006796680,-0.2285926435
0.0006816680,-0.2370149484
0.0006836680,-0.2453976087
0.0006856680,-0.2537393281
0.0006876680,-0.2620388166
0.0006896680,-0.2702947904
0.0006916680,-0.2785059724
0.0006936680,-0.2866710922
0.0006956680,-0.2947888861
0.0006976680,-0.3028580980
0.0006996680,-0.3108774788
0.0007016680,-0.3188457870
0.0007036680,-0.3267617891
0.0007056680,-0.3346242592
0.0007076680,-0.3424319799
0.0007096680,-0.3501837419
0.0007116680,-0.3578783444
0.0007136680,-0.3655145956
0.0007156680,-0.3730913125
0.0007176680,-0.3806073212
0.0007196680,-0.3880614570
0.0007216680,-0.3954525648
0.0007236680,-0.4027794993
0.0007256680,-0.4100411248
0.0007276680,-0.4172363160
0.0007296680,-0.4243639574
0.0007316680,-0.4314229442
0.0007336680,-0.4384121821
0.0007356680,-0.4453305876
0.0007376680,-0.4521770882
0.0007396680,-0.4589506222
0.0007416680,-0.4656501395
0.0007436680,-0.4722746014
0.0007456680,-0.4788229806
0.0007476680,-0.4852942619
0.0007496680,-0.4916874417
0.0007516680,-0.4980015288
0.0007536680,-0.5042355441
0.0007556680,-0.5103885210
0.0007576680,-0.5164595053
0.0007596680,-0.5224475559
0.0007616680,-0.5283517441
0.0007636680,-0.5341711547
0.0007656680,-0.5399048853
0.0007676680,-0.5455520470
0.0007696680,-0.5511117643
0.0007716680,-0.5565831755
0.0007736680,-0.5619654324
0.0007756680,-0.5672577007
0.0007776680,-0.5724591603
0.0007796680,-0.5775690051
0.0007816680,-0.5825864433
0.0007836680,-0.5875106976
0.0007856680,-0.5923410050
0.0007876680,-0.5970766174
0.0007896680,-0.6017168013
0.0007916680,-0.6062608382
0.0007936680,-0.6107080246
0.0007956680,-0.6150576721
0.0007976680,-0.6193091074
0.0007996680,-0.6234616728
0.0008016680,-0.6275147258
0.0008036680,-0.6314676396
0.0008056680,-0.6353198030
0.0008076680,-0.6390706205
0.0008096680,-0.6427195126
0.0008116680,-0.6462659155
0.0008136680,-0.6497092816
0.0008156680,-0.6530490794
0.0008176680,-0.6562847936
0.0008196680,-0.6594159251
0.0008216680,-0.6624419913
0.0008236680,-0.6653625259
0.0008256680,-0.6681770792
0.0008276680,-0.6708852182
0.0008296680,-0.6734865263
0.0008316680,-0.6759806039
0.0008336680,-0.6783670680
0.0008356680,-0.6806455526
0.0008376680,-0.6828157085
0.0008396680,-0.6848772036
0.0008416680,-0.6868297227
0.0008436680,-0.6886729677
0.0008456680,-0.6904066577
0.0008476680,-0.6920305290
0.0008496680,-0.6935443349
0.0008516680,-0.6949478463
0.0008536680,-0.6962408510
0.0008556680,-0.6974231546
0.0008576680,-0.6984945795
0.0008596680,-0.6994549661
0.0008616680,-0.7003041716
0.0008636680,-0.7010420712
0.0008656680,-0.7016685573
0.0008676680,-0.7021835397
0.0008696680,-0.7025869458
0.0008716680,-0.7028787205
0.0008736680,-0.7030588263
0.0008756680,-0.7031272432
0.0008776680,-0.7030839686
0.0008796680,-0.7029290176
0.0008816680,-0.7026624226
0.0008836680,-0.7022842339
0.0008856680,-0.7017945190
0.0008876680,-0.7011933630
0.0008896680,-0.7004808686
0.0008916680,-0.6996571559
0.0008936680,-0.6987223624
0.0008956680,-0.6976766432
0.0008976680,-0.6965201708
0.0008996680,-0.6952531349
0.0009016680,-0.6938757429
0.0009036680,-0.6923882192
0.0009056680,-0.6907908057
0.0009076680,-0.6890837617
0.0009096680,-0.6872673633
0.0009116680,-0.6853419042
0.0009136680,-0.6833076949
0.0009156680,-0.6811650635
0.0009176680,-0.6789143544
0.0009196680,-0.6765559297
0.0009216680,-0.6740901680
0.0009236680,-0.6715174649
0.0009256680,-0.6688382329
0.0009276680,-0.6660529010
0.0009296680,-0.6631619151
0.0009316680,-0.6601657376
0.0009336680,-0.6570648476
0.0009356680,-0.6538597404
0.0009376680,-0.6505509279
0.0009396680,-0.6471389383
0.0009416680,-0.6436243157
0.0009436680,-0.6400076209
0.0009456680,-0.6362894302
0.0009476680,-0.6324703363
0.0009496680,-0.6285509474
